Practice ID,Provider ID,Observation Month,Keystrokes,Mouseclicks
111,141,6,262832,22694
111,142,2,23255,2210
111,142,3,367828,13571
111,142,4,350999,13241
111,142,5,350514,12925
111,142,6,350031,12250
111,143,5,158785,11086
111,143,6,94771,7230
111,144,3,122789,23555
111,144,4,134642,26574
111,144,5,127469,22393
111,144,6,115102,20246
111,145,2,39981,2872
111,145,3,348127,14733
111,145,4,350718,10907
111,145,5,204001,6641
111,145,6,123578,3427
111,146,2,22206,1307
111,146,3,88428,6469
111,146,4,187035,11323
111,146,5,182234,11238
111,146,6,134797,7889
111,147,2,24349,1589
111,147,3,218473,15603
111,147,4,195664,14180
111,147,5,214460,11904
111,147,6,185209,9353
111,148,5,16657,4651
111,148,6,18321,4901
111,149,2,25795,6401
111,149,3,187944,40050
111,149,4,171294,36068
111,149,5,166143,32344
111,149,6,193814,31085
111,150,5,61669,14515
111,150,6,91177,18334
111,151,2,18155,1911
111,151,3,143007,12444
111,151,4,151650,12517
111,151,5,93766,8187
111,151,6,144345,12899
111,152,5,61635,6908
111,152,6,65971,10562
111,153,5,49952,5166
111,153,6,87530,5726
111,154,5,143525,8535
111,154,6,244610,13831
111,155,2,1686,1254
111,155,3,9423,7002
111,155,4,8585,6924
111,155,5,6209,6222
111,155,6,5738,5901
111,156,5,9346,2195
111,156,6,11055,2809
111,157,2,25219,4518
111,157,3,145415,17335
111,157,4,148415,17509
111,157,5,138167,16912
111,157,6,136647,16345
111,158,2,11764,1068
111,158,3,132345,11452
111,158,4,92957,6035
111,158,5,107304,6279
111,158,6,118375,6558
111,159,5,32468,2484
111,159,6,77624,5428
111,160,2,37972,1602
111,160,3,205306,8523
111,160,4,309471,10023
111,160,5,234017,8935
111,160,6,180828,7619
111,161,2,21124,2990
111,161,3,170826,25500
111,161,4,193463,30286
111,161,5,225179,26786
111,161,6,220616,26954
111,162,2,4484,1058
111,162,3,40921,8724
111,162,4,47988,11087
111,162,5,41462,10522
111,162,6,34223,8450
111,163,2,32590,2943
111,163,3,113439,9943
111,163,4,128817,13217
111,163,5,114342,10625
111,163,6,118574,12568
111,164,5,123191,18431
111,164,6,68917,12730
111,165,2,21683,3327
111,165,3,128516,15615
111,165,4,155993,17073
111,165,5,130859,13317
111,165,6,109907,10705
111,166,2,36554,2715
111,166,3,299559,18567
111,166,4,191033,11562
111,166,5,266954,17170
111,166,6,213368,13234
111,167,2,10964,677
111,167,3,220756,9881
111,167,4,249813,11931
111,167,5,310039,15705
111,167,6,213004,11102
111,168,2,12606,1916
111,168,3,62194,9229
111,168,4,116407,13839
111,168,5,76560,8541
111,168,6,84684,8612
111,169,2,17375,1933
111,169,3,47941,4138
111,169,4,45965,4035
111,169,5,52925,4392
111,169,6,42556,3436
111,170,2,6018,730
111,170,3,23331,2209
111,170,4,49488,4101
111,170,5,54370,3853
111,170,6,47936,4470
111,171,2,30034,3268
111,171,3,177859,10986
111,171,4,305506,17789
111,171,5,242079,14380
111,171,6,225910,12728
111,172,2,113358,1746
111,172,3,435888,8214
111,172,4,525420,9652
111,172,5,239247,4463
111,172,6,477299,9577
111,173,2,14327,993
111,173,3,104632,3454
111,173,4,120857,3312
111,173,5,82827,2083
111,173,6,65997,1987
111,174,2,15861,2628
111,174,3,105500,17448
111,174,4,148707,16574
111,174,5,156431,17558
111,174,6,183577,21323
111,175,5,121759,9893
111,175,6,121524,8456
111,176,2,26552,2403
111,176,3,194357,13044
111,176,4,241179,16178
111,176,5,241801,17162
111,176,6,232310,18635
111,177,1,98711,6171
111,177,2,97080,6061
111,177,3,96477,5861
111,177,4,71737,4728
111,178,5,10812,2099
111,178,6,55299,5597
111,179,2,15675,1267
111,179,3,145899,6291
111,179,4,170214,7822
111,179,5,117075,5470
111,179,6,124067,5885
111,180,2,7414,967
111,180,3,147147,10631
111,180,4,162549,12661
111,180,5,147513,11904
111,180,6,178878,15083
111,181,5,64813,7222
111,181,6,86636,8001
111,182,2,2396,972
111,182,3,8435,3006
111,182,4,11136,4063
111,182,5,12359,4984
111,182,6,20651,3565
111,183,2,3767,1186
111,183,3,46352,9381
111,183,4,68067,12860
111,183,5,48568,8140
111,183,6,59080,10213
111,184,2,119019,8554
111,184,3,110229,7473
111,184,4,158418,10725
111,184,5,181862,13297
111,184,6,174354,13761
111,185,5,92198,13957
111,185,6,82980,13454
111,186,5,132443,21141
111,186,6,100873,12975
111,187,2,37594,3370
111,187,3,175637,17041
111,187,4,91300,8113
111,187,5,67295,6633
111,187,6,93967,9774
111,188,2,39019,3105
111,188,3,248120,17423
111,188,4,268011,15026
111,188,5,284051,15647
111,188,6,270095,14422
111,189,5,37294,6833
111,189,6,31014,4511
111,190,2,2198,958
111,190,3,19886,12608
111,190,4,12775,15015
111,190,5,12885,14996
111,190,6,11829,15565
111,191,5,26455,9604
111,191,6,48958,12696
111,192,2,9810,860
111,192,3,64190,3917
111,192,4,61732,3780
111,192,5,57916,3346
111,192,6,82552,5006
111,193,5,53110,8461
111,193,6,89611,10376
111,194,2,13566,1094
111,194,3,116608,6344
111,194,4,205179,10923
111,194,5,152801,8631
111,194,6,222047,11879
111,195,2,7026,605
111,195,3,108056,3603
111,195,4,233842,6899
111,195,5,187865,4867
111,195,6,320241,7295
111,196,5,14871,3702
111,196,6,14209,4336
111,197,2,37755,3798
111,197,3,201842,11659
111,197,4,325759,19195
111,197,5,318277,18080
111,197,6,338285,21346
111,198,2,22914,3853
111,198,3,106200,19475
111,198,4,121677,19101
111,198,5,104424,13252
111,198,6,124383,12557
111,199,2,7321,539
111,199,3,108559,7494
111,199,4,141845,5934
111,199,5,118046,5201
111,199,6,107600,5277
111,200,6,6651,359
111,201,1,136689,6320
111,201,2,80671,3822
111,201,3,106920,5357
111,201,4,165119,7335
111,201,5,146519,6100
111,201,6,87219,3731
111,202,3,33924,2803
111,202,4,85117,8674
111,202,5,104384,11494
111,202,6,80172,12484
111,203,1,2082,217
111,203,2,1747,136
111,203,3,534,147
111,203,4,554,109
111,203,5,257,60
111,203,6,10,79
111,204,1,336,22
111,204,2,1106,74
111,204,3,1511,170
111,204,4,625,96
111,204,5,115,8
111,204,6,709,57
111,205,1,122806,12991
111,205,2,102675,11741
111,205,3,89124,10336
111,205,4,119411,14434
111,205,5,113441,13395
111,205,6,120812,13229
111,206,1,513452,27200
111,206,2,432749,24698
111,206,3,170634,10490
111,206,4,319692,18215
111,206,5,452115,26998
111,206,6,128376,10012
111,207,1,76242,10360
111,207,2,72603,9117
111,207,3,89927,10466
111,207,4,94439,10601
111,207,5,105979,12693
111,207,6,63823,6647
111,208,1,9246,574
111,208,2,14753,974
111,208,3,24883,1658
111,208,4,41972,2316
111,208,5,20685,1228
111,208,6,40202,2508
111,209,2,4727,614
111,209,3,16300,1317
111,209,4,25543,1850
111,209,5,12739,920
111,209,6,13696,1029
111,210,1,1895,125
111,210,2,2142,162
111,210,3,3654,288
111,210,4,4423,271
111,210,5,9600,414
111,210,6,2944,185
111,211,6,97365,4273
111,212,6,22283,3657
111,213,1,164714,13225
111,213,2,137838,13150
111,213,3,133225,12683
111,213,4,134952,12382
111,213,5,149084,13019
111,213,6,140107,13302
111,214,1,67615,1428
111,214,2,80838,2231
111,214,3,99405,3273
111,214,4,133412,4170
111,214,5,10592,232
111,215,1,1927,892
111,215,2,1425,214
111,215,3,3745,957
111,215,4,5809,2110
111,215,5,7136,1882
111,215,6,16368,4811
111,216,1,165615,6756
111,216,2,157888,7107
111,216,3,210967,10558
111,216,4,199663,9035
111,216,5,183801,8262
111,216,6,171788,7087
111,217,1,323464,15212
111,217,2,316022,16265
111,217,3,360315,19301
111,217,4,287087,14363
111,217,5,288579,15775
111,217,6,272706,13997
111,218,1,60984,4149
111,218,2,120646,7336
111,218,3,119138,6692
111,218,4,152489,8728
111,218,5,107606,5973
111,218,6,94546,5981
111,219,1,31531,996
111,219,2,37314,1151
111,219,3,55462,2100
111,219,4,74931,2888
111,219,5,85629,3374
111,219,6,96611,3638
111,220,2,16877,288
111,220,3,15208,197
111,220,4,6497,100
111,220,5,2709,38
111,220,6,6162,88
111,221,2,12601,1512
111,221,3,109087,7552
111,221,4,87309,6144
111,221,5,96768,6426
111,221,6,90686,6890
111,222,1,202975,9032
111,222,2,155260,6649
111,222,3,157754,7335
111,222,4,107871,5231
111,222,5,169971,7631
111,222,6,113417,4903
111,223,2,32815,3448
111,223,3,160878,14660
111,223,4,199911,16120
111,223,5,189379,16045
111,223,6,189124,16351
111,224,1,105268,4017
111,224,2,76352,2781
111,224,3,196545,5851
111,224,4,141765,4638
111,224,5,183667,6503
111,224,6,114902,4436
111,225,1,111842,6820
111,225,2,118344,7105
111,225,3,83950,4766
111,225,4,74176,4503
111,225,5,117353,6640
111,225,6,108197,6184
111,226,1,272306,12068
111,226,2,237965,11204
111,226,3,262832,12260
111,226,4,215526,11381
111,226,5,210378,13197
111,226,6,161309,10610
111,227,1,198988,12619
111,227,2,99596,6189
111,228,1,8662,1164
111,228,2,50548,5157
111,228,3,51517,3934
111,228,4,60864,4251
111,228,5,65064,3787
111,228,6,40804,2594
111,229,1,84538,6563
111,229,2,99896,8505
111,229,3,155554,14710
111,229,4,119919,12473
111,229,5,157774,16814
111,229,6,139168,15018
111,230,1,59469,8947
111,230,2,87305,14920
111,230,3,91305,14871
111,230,4,82824,12260
111,230,5,85195,12600
111,230,6,97041,14972
111,231,2,20229,3388
111,231,3,69344,10749
111,231,4,113459,19852
111,231,5,87949,16314
111,231,6,80018,13769
111,232,1,62584,3376
111,232,2,87910,5258
111,232,3,115358,7793
111,232,4,111211,7158
111,232,5,127749,8237
111,232,6,92897,6358
111,233,2,11027,1662
111,233,3,31903,4486
111,233,4,35566,4956
111,233,5,21774,3636
111,233,6,28856,4858
111,234,1,128528,7078
111,234,2,154915,7547
111,234,3,193581,10343
111,234,4,165652,8599
111,234,5,155193,7788
111,234,6,191887,9994
111,235,3,35693,3339
111,235,4,38693,2740
111,235,5,53244,3561
111,235,6,40350,3333
111,236,6,37774,3299
111,237,3,111821,9289
111,237,4,216040,12707
111,237,5,187285,9554
111,237,6,209837,11293
111,238,4,74680,4660
111,238,5,129300,7330
111,238,6,170209,10722
111,239,2,9565,1705
111,239,3,75513,8509
111,239,4,104164,9658
111,239,5,83480,9148
111,239,6,89876,8665
111,240,3,274244,23979
111,240,4,330036,30539
111,240,5,225740,20937
111,240,6,259128,27839
111,241,3,155,216
111,241,4,86463,16714
111,241,5,96017,15522
111,241,6,79540,12388
111,242,3,39642,2655
111,242,4,88332,5051
111,242,5,119264,6928
111,242,6,88019,4678
111,243,3,121214,4830
111,243,4,218163,6290
111,243,5,186253,8586
111,243,6,151068,9504
111,244,3,137296,12574
111,244,4,123069,13852
111,244,5,180158,20491
111,244,6,161363,17316
111,245,6,4948,262
111,246,4,53556,6900
111,246,5,69079,6631
111,246,6,99121,8315
111,247,6,737,109
111,248,4,24116,1996
111,248,5,41367,4398
111,248,6,38543,2999
111,249,6,132677,13813
111,250,4,60507,5521
111,250,5,92073,7916
111,250,6,107890,7938
111,251,6,155,44
111,252,4,36321,4113
111,252,5,85474,9665
111,252,6,85004,9575
111,253,4,74742,6759
111,253,5,245393,21608
111,253,6,223165,21383
111,254,6,183003,7842
111,255,6,68920,13514
112,1,1,78250,4208
112,1,2,64312,3681
112,1,3,46178,2318
112,1,4,92177,4616
112,1,5,73525,3752
112,1,6,62187,3244
112,2,1,13987,5156
112,2,2,20255,6100
112,2,3,14846,5007
112,2,4,15339,5885
112,2,5,13065,5211
112,2,6,11452,5203
112,3,1,65217,10314
112,3,2,54529,9000
112,3,3,64899,12107
112,3,4,71883,10895
112,3,5,67773,10949
112,3,6,79241,12157
112,4,1,27137,1870
112,4,2,10093,863
112,4,3,14624,1047
112,4,4,11241,867
112,4,5,24927,126
112,4,6,6104,623
113,1,1,91992,25123
113,1,2,54773,15129
113,1,3,120536,28278
113,1,4,137240,28162
113,1,5,88813,25128
113,1,6,86030,26170
113,2,1,136301,14397
113,2,2,114629,13289
113,2,3,92662,10414
113,2,4,113512,12751
113,2,5,97195,12628
113,2,6,107794,14349
113,3,1,65198,5559
113,3,2,43142,3577
113,3,3,48342,4146
113,3,4,82311,7339
113,3,5,68634,6303
113,3,6,62569,5479
114,1,1,35628,6189
114,1,2,25048,4747
114,1,3,27694,4560
114,1,4,36142,6261
114,1,5,34595,5000
114,1,6,28507,4969
115,1,1,34280,1823
115,2,1,1691,464
115,2,2,13902,3963
115,2,3,5549,1562
115,2,4,8049,2072
115,2,5,11168,2040
115,2,6,6287,1553
115,3,1,87128,12038
115,3,2,61849,10806
115,3,3,65815,12018
115,3,4,78699,13949
115,3,5,69730,11442
115,3,6,37365,6661
115,4,1,53884,4394
115,5,6,3752,347
115,6,1,5966,470
115,7,4,3546,1712
115,7,5,2220,1394
115,7,6,2483,1213
116,1,1,179448,22665
116,1,2,170417,24455
116,1,3,157113,20732
116,1,4,156597,18649
116,1,5,125685,12454
116,1,6,147092,15464
116,2,1,9103,1603
116,2,2,10646,2851
116,2,3,7118,2059
116,2,4,4651,1074
116,2,5,7277,1402
116,2,6,3745,852
116,3,1,83171,26575
116,3,2,70663,22831
116,3,3,51953,26689
116,3,4,64586,32612
116,3,5,48603,23295
116,3,6,76618,30996
116,4,1,18390,5825
116,4,2,14457,2862
116,4,3,4183,2332
116,4,4,6242,2952
116,4,5,8823,3971
116,4,6,7096,2199
116,5,1,8307,5130
116,5,2,4887,3147
116,5,3,14130,4880
116,5,4,12266,5177
116,5,5,9727,4933
116,5,6,6680,3953
116,6,1,180416,19701
116,6,2,240180,25870
116,6,3,219891,24166
116,6,4,229049,27199
116,6,5,142269,17528
116,6,6,186980,19910
116,7,1,192673,28521
116,7,2,149211,17872
116,7,3,136122,16636
116,7,4,169021,23045
116,7,5,162212,22161
116,7,6,170345,21373
116,8,1,52751,20853
116,8,2,56765,21265
116,8,3,53437,19482
116,8,4,55671,19628
116,8,5,47321,18158
116,8,6,58789,20431
117,1,1,260320,19288
117,1,2,209361,16072
117,1,3,217355,17936
117,1,4,194227,16027
117,1,5,178410,14864
117,1,6,170895,12988
118,1,1,157160,27242
118,1,2,118477,19757
118,1,3,152202,23299
118,1,4,104310,18200
118,1,5,144208,24176
118,1,6,158075,26426
119,1,1,160038,12236
119,1,2,104681,8756
119,1,3,132736,10221
119,1,4,128515,9750
119,1,5,140748,10482
119,1,6,144043,11522
119,2,2,8166,678
119,2,3,5023,409
120,1,1,170476,28267
120,1,2,156889,28228
120,1,3,160133,28534
120,1,4,152330,23841
120,1,5,145745,27810
120,1,6,109913,20952
121,1,5,156,84
121,1,6,223,48
122,1,1,19074,9599
122,1,2,14913,7225
122,1,3,12286,7142
122,1,4,15509,6502
122,1,5,18741,8178
122,1,6,15261,6824
122,2,1,87005,8425
122,2,2,81910,8208
122,2,3,89863,8177
122,2,4,73671,8356
122,2,5,76932,8608
122,2,6,56858,6927
122,3,1,11842,4093
122,3,2,13076,4510
122,3,3,13712,5107
122,3,4,13862,4518
122,3,5,13745,5216
122,3,6,9500,3673
122,4,1,6663,7388
122,4,2,4118,4097
122,4,3,6393,7393
122,4,4,7555,7489
122,4,5,7828,8786
122,4,6,7767,7603
123,1,1,86449,5550
123,1,2,149695,8937
123,1,3,131379,7967
123,1,4,104689,6263
123,1,5,86476,9514
123,1,6,120706,13192
123,2,1,85333,3470
123,2,2,90401,3772
123,2,3,93656,3674
123,2,4,67359,3025
123,2,5,71520,3306
123,2,6,106890,5085
123,3,2,108257,5889
123,3,3,126604,6384
123,3,4,174284,9258
123,3,5,62800,3320
123,3,6,738,71
123,4,1,82407,6267
123,4,2,73190,6041
123,4,3,68312,5021
123,4,4,82940,6407
123,4,5,26367,2352
123,5,1,446,37
123,6,1,112450,5477
123,6,2,2212,101
123,6,3,720,36
123,7,1,8264,1403
123,7,2,13926,1628
123,7,3,18438,1830
123,7,4,25652,1722
123,7,5,25313,1756
123,7,6,29058,2021
123,8,1,30143,1975
123,8,2,40613,2118
123,8,3,73508,4194
123,8,4,99268,6931
123,8,5,105096,7812
123,8,6,83335,6172
123,9,1,3472,213
123,9,2,1244,56
123,9,3,14285,956
123,9,4,16374,980
123,9,5,3582,157
123,10,1,602,31
123,10,3,2191,106
123,10,4,1954,159
123,10,5,1520,63
123,10,6,2984,344
123,11,1,6800,332
123,11,2,1453,163
123,11,3,1374,67
123,11,4,8021,669
123,11,5,8267,561
123,11,6,434,52
123,12,1,2786,45
123,12,2,5545,127
123,12,3,8269,225
123,12,4,11628,355
123,12,5,14321,424
123,12,6,11505,336
123,13,6,301,22
124,1,1,33120,31203
124,1,2,26118,29598
124,1,3,28719,34713
124,1,4,27963,31043
124,1,5,24371,25384
124,1,6,28321,30501
125,1,1,69390,6832
125,1,2,54931,5349
125,1,3,75912,7713
125,1,4,56933,6129
125,1,5,50777,6088
125,1,6,70192,7219
125,2,1,2164,409
125,2,2,2003,362
125,2,3,664,202
125,2,4,555,159
125,2,5,1137,238
125,2,6,799,183
125,3,1,52745,6540
125,3,2,44132,5361
125,3,3,52452,5442
125,3,4,57314,5293
125,3,5,72705,7432
125,3,6,72182,8022
126,1,1,90403,15209
126,1,2,81691,14534
126,1,3,47591,8954
126,1,4,85754,16489
126,1,5,76862,16502
126,1,6,66850,17560
126,2,1,37697,6762
126,2,2,32777,6422
126,2,3,34461,6259
126,2,4,36644,6155
126,2,5,36112,6829
126,2,6,39587,6992
126,3,1,52134,8473
126,3,2,39933,6314
126,3,3,46763,7286
126,3,4,37090,7104
126,3,5,34890,6765
126,3,6,42688,7819
126,4,1,61608,6058
126,4,2,71696,7304
126,4,3,54842,5937
126,4,4,42450,4894
126,5,1,11394,1175
126,5,2,9016,681
126,5,3,12125,1062
126,5,4,7756,671
126,5,5,10809,648
126,5,6,8147,555
126,6,1,34013,1595
126,6,2,28775,1362
126,6,3,24257,1030
126,6,4,29512,1056
126,6,5,37101,1311
126,6,6,20685,849
126,7,1,123120,5600
126,7,3,52983,3147
126,7,4,75043,4840
126,8,1,26687,1616
126,8,2,27208,1555
126,8,3,18736,1024
126,8,4,73989,3750
126,8,5,83230,4204
126,8,6,83410,4502
126,9,1,155012,18059
126,9,2,132422,15234
126,9,3,135712,15584
126,9,4,154165,16238
126,9,5,138505,17154
126,9,6,82616,10657
126,10,1,116519,15669
126,10,2,135523,17304
126,10,3,73435,9311
126,11,1,15043,1425
126,11,2,49134,4296
126,11,3,55764,3405
126,11,4,95169,7420
126,11,5,157735,11484
126,11,6,145636,10334
126,12,1,8099,1162
126,12,2,50418,5284
126,13,3,1045,274
126,14,4,30562,6031
126,15,5,34923,7585
126,15,6,42936,6483
127,1,1,26866,5291
127,1,2,25334,5659
127,1,3,29373,6274
127,1,4,27222,5744
127,1,5,26987,6319
127,1,6,22588,6310
127,2,1,177465,36514
127,2,2,230519,41999
127,2,3,237710,41846
127,2,4,251784,40325
127,2,5,220171,39555
127,2,6,215522,38418
127,3,1,60453,10164
127,3,2,60459,10910
127,3,3,62519,10636
127,3,4,68725,10889
127,3,5,56684,9819
127,3,6,70002,10975
127,4,1,14717,9729
127,4,2,18459,13140
127,4,3,19859,12735
127,4,4,19480,11175
127,4,5,4908,3415
127,4,6,17931,10097
127,5,1,12646,2572
127,5,2,14913,2497
127,5,3,18328,2376
127,5,4,11769,1945
127,5,5,26149,2956
127,5,6,22825,3380
127,6,1,16224,3095
127,6,2,26534,3984
127,6,3,34898,5576
127,6,4,40276,5700
127,6,5,35288,5108
127,6,6,33573,5170
127,7,1,45775,7896
127,7,2,52000,8055
127,7,3,100660,14803
127,7,4,83414,11883
127,7,5,77993,11138
127,7,6,112565,16555
127,8,1,36762,9635
127,8,2,34923,9559
127,8,3,43399,12851
127,8,4,45265,12313
127,8,5,37716,10168
127,8,6,37367,10057
127,9,1,95131,9681
127,9,2,58637,7036
127,9,3,86995,10642
127,9,4,52150,8599
127,9,5,16812,2667
127,9,6,55375,9021
127,10,1,156074,18292
127,10,2,153922,19666
127,10,3,59983,8029
127,10,4,138886,20984
127,10,5,156863,22325
127,10,6,123859,18786
127,11,1,91102,15268
127,11,2,88483,14956
127,11,3,127805,18073
127,11,4,138993,17670
127,11,5,134663,18444
127,11,6,138418,18608
127,12,1,74610,12294
127,12,2,66083,12220
127,12,3,62888,11308
127,12,4,70669,13337
127,12,5,75081,14404
127,12,6,71268,15294
127,13,1,57691,6365
127,13,2,48493,7030
127,13,3,50813,6889
127,13,4,65244,9539
127,13,5,66978,8513
127,13,6,34002,5961
127,14,1,275353,18964
127,14,2,271738,18551
127,14,3,250180,18966
127,14,4,150989,11641
127,14,5,260654,20337
127,14,6,306903,24048
127,15,1,81965,10866
127,15,2,66387,9304
127,15,3,84989,10978
127,15,4,82369,7997
127,15,5,97837,11404
127,15,6,85360,10064
127,16,1,318901,15464
127,16,2,322979,16046
127,16,3,253998,14003
127,16,4,332119,17076
127,16,5,331762,16836
127,16,6,350787,18645
127,17,1,147501,13879
127,17,2,151860,13335
127,17,3,102677,10029
127,17,4,160443,15465
127,17,5,169100,17291
127,17,6,136425,12702
127,18,1,37249,11067
127,18,2,34473,10169
127,18,3,26441,7958
127,18,4,40385,10843
127,18,5,37535,9072
127,18,6,34988,9706
127,19,1,125005,15867
127,19,2,120755,14073
127,19,3,160844,15787
127,19,4,165399,18288
127,19,5,111363,12352
127,19,6,153071,18313
127,20,1,101672,6713
127,20,2,75954,6269
127,20,3,86989,6380
127,20,4,112480,7846
127,20,5,104952,8029
127,20,6,113470,7976
127,21,1,61855,16866
127,21,2,78707,19017
127,21,3,90588,21301
127,21,4,64513,16537
127,21,5,83239,19022
127,21,6,90845,20078
127,22,1,80251,7020
127,22,2,89410,8107
127,22,3,71157,6053
127,22,4,88127,6650
127,22,5,174901,13612
127,22,6,166198,9991
127,23,1,150351,13114
127,23,2,158347,12942
127,23,3,65381,6089
127,23,4,131129,13026
127,23,5,141117,12676
127,23,6,182400,15520
127,24,1,89081,17609
127,24,2,83804,14335
127,24,3,80029,13156
127,24,4,95070,15295
127,24,5,117492,17321
127,24,6,99604,15266
127,25,1,74211,4691
127,25,2,70815,5673
127,25,3,94956,7458
127,25,4,101829,7629
127,25,5,68931,4784
127,25,6,64625,4515
127,26,1,90513,12105
127,26,2,96441,14642
127,26,3,111647,16344
127,26,4,63791,9384
127,26,5,74780,10818
127,26,6,72385,10069
127,27,2,5282,470
127,27,3,10119,863
127,27,4,12021,964
127,27,5,7022,680
127,27,6,3198,375
127,28,1,39626,6788
127,28,2,48103,7303
127,28,3,49136,7900
127,28,4,58017,11359
127,28,5,48522,8304
127,28,6,56502,10300
127,29,1,48714,7413
127,29,2,33957,4966
127,29,3,29162,3913
127,29,4,38107,4815
127,29,5,43704,5416
127,29,6,47832,5222
127,30,1,44211,7180
127,30,2,38830,5413
127,30,3,46232,5737
127,30,4,53491,7655
127,30,5,42106,6663
127,30,6,41763,5916
127,31,1,17302,2538
127,31,2,25050,3463
127,31,3,32121,4601
127,31,4,36563,5221
127,31,5,41699,5021
127,31,6,44310,5069
127,32,1,29296,1032
127,32,2,34979,1371
128,1,1,19023,3354
128,1,2,10369,2711
128,1,3,25420,5212
128,1,4,21880,2935
128,1,5,13880,3796
128,1,6,2673,730
128,2,1,35044,3439
128,2,2,22317,2502
128,2,3,14911,1952
128,2,4,16395,2096
128,2,5,13421,1318
128,2,6,11697,2154
129,1,1,182180,21004
129,1,2,161004,17117
129,1,3,138137,16407
129,1,4,181487,18905
129,1,5,171954,19251
129,1,6,118268,13777
129,2,1,50953,8575
129,2,2,92894,15887
129,2,3,98707,17559
129,2,4,95324,16589
129,2,5,79267,15031
129,2,6,71742,15402
129,3,1,204541,16860
129,3,2,175145,13760
129,3,3,213927,18255
129,3,4,230679,18119
129,3,5,190440,17653
129,3,6,178952,16674
129,4,1,130686,14373
129,4,2,175697,17108
129,4,3,180949,18753
129,4,4,184902,17672
129,4,5,117099,12121
129,4,6,139788,16092
129,5,1,101799,10027
129,5,2,90713,9172
129,5,3,94394,10505
129,5,4,82948,8024
129,5,5,88228,9195
129,5,6,82013,9017
129,6,1,157642,11712
129,6,2,200602,11799
129,6,3,182780,13132
129,6,4,218552,14778
129,6,5,142418,10547
129,6,6,141490,13485
129,7,1,142605,22048
129,7,2,88983,14825
129,7,3,140525,23388
129,7,4,116475,19091
129,7,5,121515,19276
129,7,6,95998,15546
129,8,1,133890,14129
129,8,2,110435,11420
129,8,3,85637,8976
129,8,4,92490,9393
129,8,5,136924,15074
129,8,6,134778,14074
130,1,1,412896,16349
130,1,2,374224,14918
130,1,3,427826,17509
130,1,4,392078,16603
130,1,5,334468,13947
130,1,6,298633,13790
130,2,1,11818,10564
130,2,2,10875,10231
130,2,3,11005,10785
130,2,4,11760,11038
130,2,5,11183,11044
130,2,6,10958,10585
130,3,1,105347,12125
130,3,2,100579,11597
130,3,3,79518,10538
130,3,4,102012,13114
130,3,5,133355,15343
130,3,6,143364,15363
130,4,1,273,285
130,4,2,149,195
130,4,3,121,222
130,4,4,500,315
130,4,5,2346,666
130,4,6,536,317
130,5,1,83,167
130,5,2,15,82
130,5,3,18,60
130,5,4,63,98
130,5,5,729,243
130,5,6,912,238
130,6,1,107999,1828
130,6,2,89216,1346
130,6,3,109256,1680
130,6,4,68880,1106
130,6,5,95743,1387
130,6,6,72899,1145
130,7,1,75231,1292
130,7,2,72549,1116
130,7,3,75571,1259
130,7,4,82008,1164
130,7,5,57426,845
130,7,6,72532,1070
130,8,1,122305,11000
130,8,2,98596,8284
130,8,3,131832,10446
130,8,4,123483,10024
130,8,5,138458,9919
130,8,6,148315,11467
130,9,1,7758,1775
130,9,2,15019,1945
130,9,3,13150,1808
130,9,4,11202,1514
130,9,5,6658,712
130,9,6,4900,665
130,10,1,40619,14504
130,10,2,49714,16164
130,10,3,54396,16311
130,10,4,64740,17747
130,10,5,52535,15788
130,10,6,35743,10034
130,11,5,19697,4108
130,11,6,71531,9089
130,12,5,11474,4912
130,12,6,33418,13253
130,13,5,7217,3299
130,13,6,44215,18071
130,14,5,8347,3675
130,14,6,36233,14754
130,15,5,25676,4455
130,15,6,68709,10137
130,16,5,16715,2968
130,16,6,135095,14053
131,1,1,82763,4799
131,1,2,21446,1451
131,1,3,73041,5197
131,1,4,76995,4684
131,1,5,64146,4192
131,1,6,80108,5521
131,2,1,117811,11772
131,2,2,129000,12464
131,2,3,156427,15252
131,2,4,148535,16954
131,2,5,135070,14700
131,2,6,136650,15231
131,3,1,20119,4540
131,3,3,63565,15524
131,3,4,69605,19086
131,3,5,57867,16491
131,3,6,48157,14068
132,1,1,36595,4509
132,1,2,40099,4961
132,1,3,35795,5259
132,1,4,49490,5391
132,1,5,37866,4518
132,1,6,52390,8093
132,2,1,17547,2520
132,2,2,10433,2560
132,2,3,25432,4799
132,2,4,19312,3188
132,2,5,23930,3542
132,2,6,22259,3682
132,3,1,11089,1232
132,3,2,10363,806
132,3,3,9473,819
132,3,4,7818,648
132,3,5,13416,1088
132,3,6,7907,543
132,4,1,69307,9627
132,4,2,53976,8266
132,4,3,76677,11001
132,4,4,47687,7292
132,4,5,65540,9417
132,4,6,60837,8560
133,1,1,28,15
133,1,2,222,31
133,1,3,183,44
133,1,4,306,53
133,1,5,6,3
133,1,6,583,35
134,1,1,49395,9575
134,1,2,52054,9347
134,1,3,31365,7489
134,1,4,45505,9767
134,1,5,48740,11679
134,1,6,57955,14478
134,2,1,78721,11167
134,2,2,70533,10006
134,2,3,66455,9060
134,2,4,105251,15790
134,2,5,89889,12481
134,2,6,73251,10870
134,3,1,64817,7778
134,3,2,66950,8394
134,3,3,77282,9337
134,3,4,59090,6143
134,3,5,73573,8263
134,3,6,96564,10371
134,4,1,131922,16229
134,4,2,132836,17646
